Chn,Identifier,Flg,DLC,D0,1,2,3,4,5,6,D7,Time,Dir
,0,00000323,8,64,00,00,00,00,00,00,00,27912.833450,R
,0,00000163,8,00,00,00,00,00,01,31,04,27912.834130,R
,0,00000163,8,00,00,00,00,00,01,31,05,27912.836180,R
,0,00000163,8,00,00,00,00,00,01,31,06,27912.838220,R
,0,00000163,8,00,00,00,00,00,01,31,07,27912.840270,R
,0,000000A0,8,82,0A,00,00,00,00,00,00,27912.841980,R
,0,00000090,8,64,00,00,00,00,00,00,00,27912.842230,R
,0,000000B0,8,E6,0A,00,00,00,00,00,00,27912.842490,R
,0,000000C0,8,4A,0B,00,00,00,00,00,00,27912.842750,R
,0,00000163,8,00,00,00,00,00,01,31,08,27912.843000,R
,0,00000230,8,64,00,00,00,00,00,00,00,27912.843260,R
,0,00000323,8,64,00,00,00,00,00,00,00,27912.843510,R
,0,00000163,8,00,00,00,00,00,01,31,09,27912.844370,R
,0,00000163,8,00,00,00,00,00,01,31,0A,27912.846420,R
,0,00000163,8,00,00,00,00,00,01,31,0B,27912.848380,R
,0,00000163,8,00,00,00,00,00,01,31,0C,27912.850430,R
,0,000000A0,8,87,0A,00,00,00,00,00,00,27912.851960,R
,0,00000090,8,64,00,00,00,00,00,00,00,27912.852220,R
,0,000000B0,8,EB,0A,00,00,00,00,00,00,27912.852470,R
,0,000000C0,8,4F,0B,00,00,00,00,00,00,27912.852730,R
,0,00000163,8,00,00,00,00,00,01,31,0D,27912.852990,R
,0,00000230,8,64,00,00,00,00,00,00,00,27912.853240,R
,0,00000323,8,64,00,00,00,00,00,00,00,27912.853500,R
,0,00000163,8,00,00,00,00,00,01,31,0E,27912.854520,R
,0,00000163,8,00,00,00,00,00,01,31,0F,27912.856570,R
,0,00000163,8,00,00,00,00,00,01,31,10,27912.858620,R
,0,00000163,8,00,00,00,00,00,01,31,11,27912.860670,R
,0,000000A0,8,8C,0A,00,00,00,00,00,00,27912.862030,R
,0,00000090,8,64,00,00,00,00,00,00,00,27912.862200,R
,0,000000B0,8,F0,0A,00,00,00,00,00,00,27912.862460,R
,0,000000C0,8,54,0B,00,00,00,00,00,00,27912.862710,R
,0,00000163,8,00,00,00,00,00,01,31,12,27912.862970,R
,0,00000230,8,64,00,00,00,00,00,00,00,27912.863230,R
,0,00000323,8,64,00,00,00,00,00,00,00,27912.863480,R
,0,00000163,8,00,00,00,00,00,01,31,13,27912.864760,R
,0,00000163,8,00,00,00,00,00,01,31,14,27912.866810,R
,0,00000163,8,00,00,00,00,00,01,31,15,27912.868770,R
,0,00000163,8,00,00,00,00,00,01,31,16,27912.870820,R
,0,000000A1,8,F8,07,00,00,00,00,00,00,27912.872020,R
,0,00000090,8,64,00,00,00,00,00,00,00,27912.872270,R
,0,000000B1,8,F8,07,00,00,00,00,00,00,27912.872530,R
,0,00000230,8,64,00,00,00,00,00,00,00,27912.872700,R
,0,00000163,8,00,00,00,00,00,01,31,17,27912.872950,R
,0,00000323,8,64,00,00,00,00,00,00,00,27912.873210,R
,0,00000163,8,00,00,00,00,00,01,31,18,27912.874920,R
,0,00000163,8,00,00,00,00,00,01,31,19,27912.876970,R
,0,00000163,8,00,00,00,00,00,01,31,1A,27912.879010,R
,0,00000163,8,00,00,00,00,00,01,31,1B,27912.881060,R
,0,000000A1,8,FD,07,00,00,00,00,00,00,27912.882000,R
,0,00000090,8,64,00,00,00,00,00,00,00,27912.882260,R
,0,000000B1,8,FD,07,00,00,00,00,00,00,27912.882510,R
,0,00000230,8,64,00,00,00,00,00,00,00,27912.882770,R
,0,00000323,8,64,00,00,00,00,00,00,00,27912.882940,R
,0,00000163,8,00,00,00,00,00,01,31,1C,27912.883190,R
,0,00000163,8,00,00,00,00,00,01,31,1D,27912.885070,R
,0,00000163,8,00,00,00,00,00,01,31,1E,27912.887120,R
,0,00000163,8,00,00,00,00,00,01,31,1F,27912.889170,R
,0,00000163,8,00,00,00,00,00,01,31,20,27912.891220,R
,0,000000A1,8,02,08,00,00,00,00,00,00,27912.891980,R
,0,00000090,8,64,00,00,00,00,00,00,00,27912.892240,R
,0,000000B1,8,02,08,00,00,00,00,00,00,27912.892500,R
,0,00000230,8,64,00,00,00,00,00,00,00,27912.892750,R
,0,00000323,8,64,00,00,00,00,00,00,00,27912.893010,R
,0,00000163,8,00,00,00,00,00,01,31,21,27912.893260,R
,0,00000163,8,00,00,00,00,00,01,31,22,27912.895310,R
,0,00000163,8,00,00,00,00,00,01,31,23,27912.897360,R
,0,00000163,8,00,00,00,00,00,01,31,24,27912.899410,R
,0,00000163,8,00,00,00,00,00,01,31,25,27912.901460,R
,0,000000A3,8,8C,0A,00,00,00,00,00,00,27912.901970,R
,0,00000090,8,64,00,00,00,00,00,00,00,27912.902220,R
,0,000000B3,8,54,0B,00,00,00,00,00,00,27912.902480,R
,0,00000230,8,64,00,00,00,00,00,00,00,27912.902740,R
,0,00000323,8,64,00,00,00,00,00,00,00,27912.902990,R
,0,00000163,8,00,00,00,00,00,01,31,26,27912.903500,R
,0,00000163,8,00,00,00,00,00,01,31,27,27912.905470,R
,0,00000163,8,00,00,00,00,00,01,31,28,27912.907510,R
,0,00000163,8,00,00,00,00,00,01,31,29,27912.909560,R
,0,00000163,8,00,00,00,00,00,01,31,2A,27912.911610,R
,0,000000A3,8,8C,0A,00,00,00,00,00,00,27912.911950,R
,0,00000090,8,64,00,00,00,00,00,00,00,27912.912210,R
,0,000000B3,8,54,0B,00,00,00,00,00,00,27912.912460,R
,0,00000230,8,64,00,00,00,00,00,00,00,27912.912720,R
,0,00000323,8,64,00,00,00,00,00,00,00,27912.912980,R
,0,00000163,8,00,00,00,00,00,01,31,2B,27912.913660,R
,0,00000163,8,00,00,00,00,00,01,31,2C,27912.915710,R
,0,00000163,8,00,00,00,00,00,01,31,2D,27912.917750,R
,0,00000163,8,00,00,00,00,00,01,31,2E,27912.919800,R
,0,00000163,8,00,00,00,00,00,01,31,2F,27912.921850,R
,0,00000090,8,64,00,00,00,00,00,00,00,27912.922020,R
,0,000000A3,8,8C,0A,00,00,00,00,00,00,27912.922280,R
,0,000000B3,8,54,0B,00,00,00,00,00,00,27912.922530,R
,0,00000230,8,64,00,00,00,00,00,00,00,27912.922790,R
,0,00000323,8,64,00,00,00,00,00,00,00,27912.923050,R
,0,00000163,8,00,00,00,00,00,01,31,30,27912.923810,R
,0,00000163,8,00,00,00,00,00,01,31,31,27912.925860,R
,0,00000163,8,00,00,00,00,00,01,31,32,27912.927910,R
,0,00000163,8,00,00,00,00,00,01,31,33,27912.929960,R
,0,000000A3,8,8C,0A,00,00,00,00,00,00,27912.932010,R
,0,00000090,8,64,00,00,00,00,00,00,00,27912.932180,R
,0,000000B3,8,54,0B,00,00,00,00,00,00,27912.932430,R
,0,00000163,8,00,00,00,00,00,01,31,34,27912.932690,R
,0,00000230,8,64,00,00,00,00,00,00,00,27912.932940,R
,0,00000323,8,64,00,00,00,00,00,00,00,27912.933200,R
,0,00000163,8,00,00,00,00,00,01,31,35,27912.934050,R
,0,00000163,8,00,00,00,00,00,01,31,36,27912.936100,R
,0,00000163,8,00,00,00,00,00,01,31,37,27912.938150,R
,0,00000163,8,00,00,00,00,00,01,31,38,27912.940200,R
,0,000000C4,8,02,08,00,00,00,00,00,00,27912.941990,R
,0,00000090,8,64,00,00,00,00,00,00,00,27912.942250,R
,0,00000163,8,00,00,00,00,00,01,31,39,27912.942420,R
,0,00000230,8,64,00,00,00,00,00,00,00,27912.942670,R
,0,00000323,8,64,00,00,00,00,00,00,00,27912.942930,R
,0,00000163,8,00,00,00,00,00,01,31,3A,27912.944210,R
,0,00000163,8,00,00,00,00,00,01,31,3B,27912.946260,R
,0,00000163,8,00,00,00,00,00,01,31,3C,27912.948300,R
,0,00000163,8,00,00,00,00,00,01,31,3D,27912.950350,R
,0,000000C4,8,02,08,00,00,00,00,00,00,27912.951970,R
,0,00000090,8,64,00,00,00,00,00,00,00,27912.952230,R
,0,00000163,8,00,00,00,00,00,01,31,3E,27912.952490,R
,0,00000230,8,64,00,00,00,00,00,00,00,27912.952740,R
,0,00000323,8,64,00,00,00,00,00,00,00,27912.952910,R
,0,00000163,8,00,00,00,00,00,01,31,3F,27912.954450,R
,0,00000163,8,00,00,00,00,00,01,31,40,27912.956500,R
,0,00000163,8,00,00,00,00,00,01,31,41,27912.958540,R
,0,00000163,8,00,00,00,00,00,01,31,42,27912.960590,R
,0,000000C4,8,02,08,00,00,00,00,00,00,27912.961960,R
,0,00000090,8,64,00,00,00,00,00,00,00,27912.962210,R
,0,00000230,8,64,00,00,00,00,00,00,00,27912.962470,R
,0,00000163,8,00,00,00,00,00,01,31,43,27912.962730,R
,0,00000323,8,64,00,00,00,00,00,00,00,27912.962900,R
,0,00000163,8,00,00,00,00,00,01,31,44,27912.964600,R
,0,00000163,8,00,00,00,00,00,01,31,45,27912.966650,R
,0,00000163,8,00,00,00,00,00,01,31,46,27912.968700,R
,0,00000163,8,00,00,00,00,00,01,31,47,27912.970750,R
,0,000000C4,8,02,08,00,00,00,00,00,00,27912.971940,R
,0,00000090,8,64,00,00,00,00,00,00,00,27912.972200,R
,0,00000230,8,64,00,00,00,00,00,00,00,27912.972450,R
,0,00000323,8,64,00,00,00,00,00,00,00,27912.972710,R
,0,00000163,8,00,00,00,00,00,01,31,48,27912.972970,R
,0,00000163,8,00,00,00,00,00,01,31,49,27912.974840,R
,0,00000163,8,00,00,00,00,00,01,31,4A,27912.976890,R
,0,00000163,8,00,00,00,00,00,01,31,4B,27912.978940,R
,0,00000163,8,00,00,00,00,00,01,31,4C,27912.980900,R
,0,000000C4,8,02,08,00,00,00,00,00,00,27912.981930,R
,0,00000090,8,64,00,00,00,00,00,00,00,27912.982180,R
,0,00000230,8,64,00,00,00,00,00,00,00,27912.982440,R
,0,00000323,8,64,00,00,00,00,00,00,00,27912.982690,R
,0,00000163,8,00,00,00,00,00,01,31,4D,27912.982950,R
,0,00000163,8,00,00,00,00,00,01,31,4E,27912.985000,R
,0,00000163,8,00,00,00,00,00,01,31,4F,27912.987050,R
,0,00000163,8,00,00,00,00,00,01,31,50,27912.989090,R
,0,00000163,8,00,00,00,00,00,01,31,51,27912.991140,R
,0,00000230,8,64,00,00,00,00,00,00,00,27912.991910,R
,0,00000090,8,64,00,00,00,00,00,00,00,27912.992170,R
,0,00000323,8,64,00,00,00,00,00,00,00,27912.992420,R
,0,00000163,8,00,00,00,00,00,01,31,52,27912.993190,R
,0,00000163,8,00,00,00,00,00,01,31,53,27912.995240,R
,0,00000163,8,00,00,00,00,00,01,31,54,27912.997290,R
,0,00000163,8,00,00,00,00,00,01,31,55,27912.999330,R
,0,00000163,8,00,00,00,00,00,01,31,56,27913.001300,R
,0,00000230,8,64,00,00,00,00,00,00,00,27913.001980,R
,0,00000090,8,64,00,00,00,00,00,00,00,27913.002150,R
,0,00000323,8,64,00,00,00,00,00,00,00,27913.002410,R
,0,00000163,8,00,00,00,00,00,01,31,57,27913.003340,R
,0,00000163,8,00,00,00,00,00,01,31,58,27913.005390,R
,0,00000163,8,00,00,00,00,00,01,31,59,27913.007440,R
,0,00000163,8,00,00,00,00,00,01,31,5A,27913.009490,R
,0,00000163,8,00,00,00,00,00,01,31,5B,27913.011540,R
,0,00000230,8,64,00,00,00,00,00,00,00,27913.011960,R
,0,00000090,8,64,00,00,00,00,00,00,00,27913.012220,R
,0,00000323,8,64,00,00,00,00,00,00,00,27913.012390,R
,0,00000163,8,00,00,00,00,00,01,31,5C,27913.013580,R
,0,00000163,8,00,00,00,00,00,01,31,5D,27913.015630,R
,0,00000163,8,00,00,00,00,00,01,31,5E,27913.017680,R
,0,00000163,8,00,00,00,00,00,01,31,5F,27913.019640,R
,0,00000163,8,00,00,00,00,00,01,31,60,27913.021690,R
,0,00000090,8,64,00,00,00,00,00,00,00,27913.021950,R
,0,00000230,8,64,00,00,00,00,00,00,00,27913.022200,R
,0,00000323,8,64,00,00,00,00,00,00,00,27913.022460,R
,0,00000163,8,00,00,00,00,00,01,31,61,27913.023740,R
,0,00000163,8,00,00,00,00,00,01,31,62,27913.025790,R
,0,00000163,8,00,00,00,00,00,01,31,63,27913.027830,R
,0,00000163,8,00,00,00,00,00,01,32,00,27913.029880,R
,0,00000163,8,00,00,00,00,00,01,32,01,27913.031930,R
,0,00000090,8,64,00,00,00,00,00,00,00,27913.032190,R
,0,000000A0,8,91,0A,00,00,00,00,00,00,27913.032440,R
,0,000000B0,8,F5,0A,00,00,00,00,00,00,27913.032610,R
,0,000000C0,8,59,0B,00,00,00,00,00,00,27913.032870,R
,0,00000230,8,64,00,00,00,00,00,00,00,27913.033130,R
,0,00000323,8,64,00,00,00,00,00,00,00,27913.033380,R
,0,00000163,8,00,00,00,00,00,01,32,02,27913.033980,R
,0,00000163,8,00,00,00,00,00,01,32,03,27913.036030,R
,0,00000163,8,00,00,00,00,00,01,32,04,27913.037990,R
,0,00000163,8,00,00,00,00,00,01,32,05,27913.040040,R
,0,000000A0,8,96,0A,00,00,00,00,00,00,27913.041910,R
,0,00000090,8,64,00,00,00,00,00,00,00,27913.042170,R
,0,000000B0,8,FA,0A,00,00,00,00,00,00,27913.042430,R
,0,000000C0,8,5E,0B,00,00,00,00,00,00,27913.042680,R
,0,00000163,8,00,00,00,00,00,01,32,06,27913.042940,R
,0,00000230,8,64,00,00,00,00,00,00,00,27913.043110,R
,0,00000323,8,64,00,00,00,00,00,00,00,27913.043370,R
,0,00000163,8,00,00,00,00,00,01,32,07,27913.044130,R
,0,00000163,8,00,00,00,00,00,01,32,08,27913.046180,R
,0,00000163,8,00,00,00,00,00,01,32,09,27913.048230,R
,0,00000163,8,00,00,00,00,00,01,32,0A,27913.050280,R
,0,000000A0,8,9B,0A,00,00,00,00,00,00,27913.051900,R
,0,00000090,8,64,00,00,00,00,00,00,00,27913.052150,R
,0,000000B0,8,FF,0A,00,00,00,00,00,00,27913.052410,R
,0,000000C0,8,63,0B,00,00,00,00,00,00,27913.052670,R
,0,00000163,8,00,00,00,00,00,01,32,0B,27913.052920,R
,0,00000230,8,64,00,00,00,00,00,00,00,27913.053180,R
,0,00000323,8,64,00,00,00,00,00,00,00,27913.053350,R
,0,00000163,8,00,00,00,00,00,01,32,0C,27913.054370,R
,0,00000163,8,00,00,00,00,00,01,32,0D,27913.056420,R
,0,00000163,8,00,00,00,00,00,01,32,0E,27913.058380,R
,0,00000163,8,00,00,00,00,00,01,32,0F,27913.060430,R
,0,000000A0,8,A0,0A,00,00,00,00,00,00,27913.061880,R
,0,00000090,8,64,00,00,00,00,00,00,00,27913.062140,R
,0,000000B0,8,04,0B,00,00,00,00,00,00,27913.062390,R
,0,000000C0,8,68,0B,00,00,00,00,00,00,27913.062650,R
,0,00000163,8,00,00,00,00,00,01,32,10,27913.062910,R
,0,00000230,8,64,00,00,00,00,00,00,00,27913.063160,R
,0,00000323,8,64,00,00,00,00,00,00,00,27913.063420,R
,0,00000163,8,00,00,00,00,00,01,32,11,27913.064530,R
,0,00000163,8,00,00,00,00,00,01,32,12,27913.066580,R
,0,00000163,8,00,00,00,00,00,01,32,13,27913.068620,R
,0,00000163,8,00,00,00,00,00,01,32,14,27913.070670,R
,0,000000A1,8,07,08,00,00,00,00,00,00,27913.071870,R
,0,00000090,8,64,00,00,00,00,00,00,00,27913.072120,R
,0,000000B1,8,07,08,00,00,00,00,00,00,27913.072380,R
,0,00000230,8,64,00,00,00,00,00,00,00,27913.072630,R
,0,00000163,8,00,00,00,00,00,01,32,15,27913.072890,R
,0,00000323,8,64,00,00,00,00,00,00,00,27913.073150,R
,0,00000163,8,00,00,00,00,00,01,32,16,27913.074680,R
,0,00000163,8,00,00,00,00,00,01,32,17,27913.076730,R
,0,00000163,8,00,00,00,00,00,01,32,18,27913.078780,R
,0,00000163,8,00,00,00,00,00,01,32,19,27913.080830,R
,0,000000A1,8,0C,08,00,00,00,00,00,00,27913.081940,R
,0,00000090,8,64,00,00,00,00,00,00,00,27913.082110,R
,0,000000B1,8,0C,08,00,00,00,00,00,00,27913.082360,R
,0,00000230,8,64,00,00,00,00,00,00,00,27913.082620,R
,0,00000163,8,00,00,00,00,00,01,32,1A,27913.082870,R
,0,00000323,8,64,00,00,00,00,00,00,00,27913.083130,R
,0,00000163,8,00,00,00,00,00,01,32,1B,27913.084920,R
,0,00000163,8,00,00,00,00,00,01,32,1C,27913.086970,R
,0,00000163,8,00,00,00,00,00,01,32,1D,27913.089020,R
,0,00000163,8,00,00,00,00,00,01,32,1E,27913.091070,R
,0,000000A1,8,11,08,00,00,00,00,00,00,27913.091920,R
,0,00000090,8,64,00,00,00,00,00,00,00,27913.092180,R
,0,000000B1,8,11,08,00,00,00,00,00,00,27913.092430,R
,0,00000230,8,64,00,00,00,00,00,00,00,27913.092600,R
,0,00000323,8,64,00,00,00,00,00,00,00,27913.092860,R
,0,00000163,8,00,00,00,00,00,01,32,1F,27913.093110,R
,0,00000163,8,00,00,00,00,00,01,32,20,27913.095080,R
,0,00000163,8,00,00,00,00,00,01,32,21,27913.097130,R
,0,00000163,8,00,00,00,00,00,01,32,22,27913.099170,R
,0,00000163,8,00,00,00,00,00,01,32,23,27913.101220,R
,0,000000A3,8,A0,0A,00,00,00,00,00,00,27913.101900,R
,0,00000090,8,64,00,00,00,00,00,00,00,27913.102160,R
,0,000000B3,8,68,0B,00,00,00,00,00,00,27913.102420,R
,0,00000230,8,64,00,00,00,00,00,00,00,27913.102590,R
,0,00000323,8,64,00,00,00,00,00,00,00,27913.102840,R
,0,00000163,8,00,00,00,00,00,01,32,24,27913.103270,R
,0,00000163,8,00,00,00,00,00,01,32,25,27913.105320,R
,0,00000163,8,00,00,00,00,00,01,32,26,27913.107370,R
,0,00000163,8,00,00,00,00,00,01,32,27,27913.109410,R
,0,00000163,8,00,00,00,00,00,01,32,28,27913.111460,R
,0,000000A3,8,A0,0A,00,00,00,00,00,00,27913.111890,R
,0,00000090,8,64,00,00,00,00,00,00,00,27913.112140,R
,0,000000B3,8,68,0B,00,00,00,00,00,00,27913.112400,R
,0,00000230,8,64,00,00,00,00,00,00,00,27913.112660,R
,0,00000323,8,64,00,00,00,00,00,00,00,27913.112830,R
,0,00000163,8,00,00,00,00,00,01,32,29,27913.113420,R
,0,00000163,8,00,00,00,00,00,01,32,2A,27913.115470,R
,0,00000163,8,00,00,00,00,00,01,32,2B,27913.117520,R
,0,00000163,8,00,00,00,00,00,01,32,2C,27913.119570,R
,0,00000163,8,00,00,00,00,00,01,32,2D,27913.121620,R
,0,000000A3,8,A0,0A,00,00,00,00,00,00,27913.121870,R
,0,00000090,8,64,00,00,00,00,00,00,00,27913.122130,R
,0,000000B3,8,68,0B,00,00,00,00,00,00,27913.122380,R
,0,00000230,8,64,00,00,00,00,00,00,00,27913.122640,R
,0,00000323,8,64,00,00,00,00,00,00,00,27913.122900,R
,0,00000163,8,00,00,00,00,00,01,32,2E,27913.123660,R
,0,00000163,8,00,00,00,00,00,01,32,2F,27913.125710,R
,0,00000163,8,00,00,00,00,00,01,32,30,27913.127760,R
,0,00000163,8,00,00,00,00,00,01,32,31,27913.129810,R
,0,00000163,8,00,00,00,00,00,01,32,32,27913.131770,R
,0,00000090,8,64,00,00,00,00,00,00,00,27913.132030,R
,0,000000A3,8,A0,0A,00,00,00,00,00,00,27913.132280,R
,0,000000B3,8,68,0B,00,00,00,00,00,00,27913.132540,R
,0,00000230,8,64,00,00,00,00,00,00,00,27913.132790,R
,0,00000323,8,64,00,00,00,00,00,00,00,27913.133050,R
,0,00000163,8,00,00,00,00,00,01,32,33,27913.133820,R
,0,00000163,8,00,00,00,00,00,01,32,34,27913.135870,R
,0,00000163,8,00,00,00,00,00,01,32,35,27913.137910,R
,0,00000163,8,00,00,00,00,00,01,32,36,27913.139960,R
,0,000000C4,8,11,08,00,00,00,00,00,00,27913.141840,R
,0,00000090,8,64,00,00,00,00,00,00,00,27913.142100,R
,0,00000163,8,00,00,00,00,00,01,32,37,27913.142350,R
,0,00000230,8,64,00,00,00,00,00,00,00,27913.142610,R
,0,00000323,8,64,00,00,00,00,00,00,00,27913.142860,R
,0,00000163,8,00,00,00,00,00,01,32,38,27913.144060,R
,0,00000163,8,00,00,00,00,00,01,32,39,27913.146110,R
,0,00000163,8,00,00,00,00,00,01,32,3A,27913.148150,R
,0,00000163,8,00,00,00,00,00,01,32,3B,27913.150120,R
,0,000000C4,8,11,08,00,00,00,00,00,00,27913.151910,R
,0,00000090,8,64,00,00,00,00,00,00,00,27913.152170,R
,0,00000163,8,00,00,00,00,00,01,32,3C,27913.152340,R
,0,00000230,8,64,00,00,00,00,00,00,00,27913.152590,R
,0,00000323,8,64,00,00,00,00,00,00,00,27913.152850,R
,0,00000163,8,00,00,00,00,00,01,32,3D,27913.154210,R
,0,00000163,8,00,00,00,00,00,01,32,3E,27913.156260,R
,0,00000163,8,00,00,00,00,00,01,32,3F,27913.158310,R
,0,00000163,8,00,00,00,00,00,01,32,40,27913.160360,R
,0,000000C4,8,11,08,00,00,00,00,00,00,27913.161890,R
,0,00000090,8,64,00,00,00,00,00,00,00,27913.162150,R
,0,00000230,8,64,00,00,00,00,00,00,00,27913.162320,R
,0,00000163,8,00,00,00,00,00,01,32,41,27913.162580,R
,0,00000323,8,64,00,00,00,00,00,00,00,27913.162830,R
,0,00000163,8,00,00,00,00,00,01,32,42,27913.164450,R
,0,00000163,8,00,00,00,00,00,01,32,43,27913.166500,R
,0,00000163,8,00,00,00,00,00,01,32,44,27913.168550,R
,0,00000163,8,00,00,00,00,00,01,32,45,27913.170510,R
,0,000000C4,8,11,08,00,00,00,00,00,00,27913.171880,R
,0,00000090,8,64,00,00,00,00,00,00,00,27913.172130,R
,0,00000230,8,64,00,00,00,00,00,00,00,27913.172390,R
,0,00000163,8,00,00,00,00,00,01,32,46,27913.172560,R
,0,00000323,8,64,00,00,00,00,00,00,00,27913.172820,R
,0,00000163,8,00,00,00,00,00,01,32,47,27913.174610,R
,0,00000163,8,00,00,00,00,00,01,32,48,27913.176660,R
,0,00000163,8,00,00,00,00,00,01,32,49,27913.178700,R
,0,00000163,8,00,00,00,00,00,01,32,4A,27913.180750,R
,0,000000C4,8,11,08,00,00,00,00,00,00,27913.181860,R
,0,00000090,8,64,00,00,00,00,00,00,00,27913.182120,R
,0,00000230,8,64,00,00,00,00,00,00,00,27913.182370,R
,0,00000323,8,64,00,00,00,00,00,00,00,27913.182630,R
,0,00000163,8,00,00,00,00,00,01,32,4B,27913.182800,R
,0,00000163,8,00,00,00,00,00,01,32,4C,27913.184850,R
,0,00000163,8,00,00,00,00,00,01,32,4D,27913.186900,R
,0,00000163,8,00,00,00,00,00,01,32,4E,27913.188860,R
,0,00000163,8,00,00,00,00,00,01,32,4F,27913.190910,R
,0,00000230,8,64,00,00,00,00,00,00,00,27913.191850,R
,0,00000090,8,64,00,00,00,00,00,00,00,27913.192100,R
,0,00000323,8,64,00,00,00,00,00,00,00,27913.192360,R
,0,00000163,8,00,00,00,00,00,01,32,50,27913.192950,R
,0,00000163,8,00,00,00,00,00,01,32,51,27913.195000,R
,0,00000163,8,00,00,00,00,00,01,32,52,27913.197050,R
,0,00000163,8,00,00,00,00,00,01,32,53,27913.199100,R
,0,00000163,8,00,00,00,00,00,01,32,54,27913.201150,R
,0,00000230,8,64,00,00,00,00,00,00,00,27913.201830,R
,0,00000090,8,64,00,00,00,00,00,00,00,27913.202090,R
,0,00000323,8,64,00,00,00,00,00,00,00,27913.202340,R
,0,00000163,8,00,00,00,00,00,01,32,55,27913.203190,R
,0,00000163,8,00,00,00,00,00,01,32,56,27913.205240,R
,0,00000163,8,00,00,00,00,00,01,32,57,27913.207210,R
,0,00000163,8,00,00,00,00,00,01,32,58,27913.209250,R
,0,00000163,8,00,00,00,00,00,01,32,59,27913.211300,R
,0,00000230,8,64,00,00,00,00,00,00,00,27913.211810,R
,0,00000090,8,64,00,00,00,00,00,00,00,27913.212070,R
,0,00000323,8,64,00,00,00,00,00,00,00,27913.212330,R
,0,00000163,8,00,00,00,00,00,01,32,5A,27913.213350,R
,0,00000163,8,00,00,00,00,00,01,32,5B,27913.215400,R
,0,00000163,8,00,00,00,00,00,01,32,5C,27913.217450,R
,0,00000163,8,00,00,00,00,00,01,32,5D,27913.219490,R
,0,00000163,8,00,00,00,00,00,01,32,5E,27913.221540,R
,0,00000230,8,64,00,00,00,00,00,00,00,27913.221880,R
,0,00000090,8,64,00,00,00,00,00,00,00,27913.222050,R
,0,00000323,8,64,00,00,00,00,00,00,00,27913.222310,R
,0,00000163,8,00,00,00,00,00,01,32,5F,27913.223590,R
,0,00000163,8,00,00,00,00,00,01,32,60,27913.225640,R
,0,00000163,8,00,00,00,00,00,01,32,61,27913.227600,R
,0,00000163,8,00,00,00,00,00,01,32,62,27913.229650,R
,0,00000163,8,00,00,00,00,00,01,32,63,27913.231700,R
,0,00000090,8,64,00,00,00,00,00,00,00,27913.231950,R
,0,000000A0,8,A5,0A,00,00,00,00,00,00,27913.232210,R
,0,000000B0,8,09,0B,00,00,00,00,00,00,27913.232460,R
,0,000000C0,8,6D,0B,00,00,00,00,00,00,27913.232720,R
,0,00000230,8,64,00,00,00,00,00,00,00,27913.232980,R
,0,00000323,8,64,00,00,00,00,00,00,00,27913.233150,R
,0,00000163,8,00,00,00,00,00,01,33,00,27913.233740,R
,0,00000163,8,00,00,00,00,00,01,33,01,27913.235790,R
,0,00000163,8,00,00,00,00,00,01,33,02,27913.237840,R
