Chn,Identifier,Flg,DLC,D0,1,2,3,4,5,6,D7,Time,Dir
,0,00000323,8,64,00,00,00,00,00,00,00,28006.554110,R
,0,00000163,8,00,00,00,00,00,06,08,49,28006.554620,R
,0,00000163,8,00,00,00,00,00,06,08,4A,28006.556670,R
,0,00000163,8,00,00,00,00,00,06,08,4B,28006.558710,R
,0,00000163,8,00,00,00,00,00,06,08,4C,28006.560760,R
,0,000000A1,8,27,06,00,00,00,00,00,00,28006.562730,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.562980,R
,0,000000B1,8,27,06,00,00,00,00,00,00,28006.563240,R
,0,00000163,8,00,00,00,00,00,06,08,4D,28006.563410,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.563660,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.563920,R
,0,00000163,8,00,00,00,00,00,06,08,4E,28006.564860,R
,0,00000163,8,00,00,00,00,00,06,08,4F,28006.566820,R
,0,00000163,8,00,00,00,00,00,06,08,50,28006.568870,R
,0,00000163,8,00,00,00,00,00,06,08,51,28006.570920,R
,0,000000A1,8,2C,06,00,00,00,00,00,00,28006.572710,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.572970,R
,0,000000B1,8,2C,06,00,00,00,00,00,00,28006.573220,R
,0,00000163,8,00,00,00,00,00,06,08,52,28006.573480,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.573730,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.573900,R
,0,00000163,8,00,00,00,00,00,06,08,53,28006.575010,R
,0,00000163,8,00,00,00,00,00,06,08,54,28006.577060,R
,0,00000163,8,00,00,00,00,00,06,08,55,28006.579110,R
,0,00000163,8,00,00,00,00,00,06,08,56,28006.581160,R
,0,000000A1,8,31,06,00,00,00,00,00,00,28006.582690,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.582950,R
,0,000000B1,8,31,06,00,00,00,00,00,00,28006.583210,R
,0,00000163,8,00,00,00,00,00,06,08,57,28006.583460,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.583720,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.583970,R
,0,00000163,8,00,00,00,00,00,06,08,58,28006.585250,R
,0,00000163,8,00,00,00,00,00,06,08,59,28006.587220,R
,0,00000163,8,00,00,00,00,00,06,08,5A,28006.589260,R
,0,00000163,8,00,00,00,00,00,06,08,5B,28006.591310,R
,0,000000C4,8,31,06,00,00,00,00,00,00,28006.592680,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.592930,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.593190,R
,0,00000163,8,00,00,00,00,00,06,08,5C,28006.593450,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.593700,R
,0,00000163,8,00,00,00,00,00,06,08,5D,28006.595410,R
,0,00000163,8,00,00,00,00,00,06,08,5E,28006.597460,R
,0,00000163,8,00,00,00,00,00,06,08,5F,28006.599500,R
,0,00000163,8,00,00,00,00,00,06,08,60,28006.601550,R
,0,000000C4,8,31,06,00,00,00,00,00,00,28006.602660,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.602920,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.603170,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.603430,R
,0,00000163,8,00,00,00,00,00,06,08,61,28006.603690,R
,0,00000163,8,00,00,00,00,00,06,08,62,28006.605560,R
,0,00000163,8,00,00,00,00,00,06,08,63,28006.607610,R
,0,00000163,8,00,00,00,00,00,06,09,00,28006.609660,R
,0,00000163,8,00,00,00,00,00,06,09,01,28006.611710,R
,0,000000C4,8,31,06,00,00,00,00,00,00,28006.612730,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.612900,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.613160,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.613410,R
,0,00000163,8,00,00,00,00,00,06,09,02,28006.613750,R
,0,00000163,8,00,00,00,00,00,06,09,03,28006.615800,R
,0,00000163,8,00,00,00,00,00,06,09,04,28006.617850,R
,0,00000163,8,00,00,00,00,00,06,09,05,28006.619900,R
,0,00000163,8,00,00,00,00,00,06,09,06,28006.621950,R
,0,000000C4,8,31,06,00,00,00,00,00,00,28006.622710,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.622970,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.623230,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.623400,R
,0,00000163,8,00,00,00,00,00,06,09,07,28006.623990,R
,0,00000163,8,00,00,00,00,00,06,09,08,28006.625960,R
,0,00000163,8,00,00,00,00,00,06,09,09,28006.628010,R
,0,00000163,8,00,00,00,00,00,06,09,0A,28006.630050,R
,0,00000163,8,00,00,00,00,00,06,09,0B,28006.632100,R
,0,000000C4,8,31,06,00,00,00,00,00,00,28006.632700,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.632950,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.633210,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.633380,R
,0,00000163,8,00,00,00,00,00,06,09,0C,28006.634150,R
,0,00000163,8,00,00,00,00,00,06,09,0D,28006.636200,R
,0,00000163,8,00,00,00,00,00,06,09,0E,28006.638250,R
,0,00000163,8,00,00,00,00,00,06,09,0F,28006.640290,R
,0,00000163,8,00,00,00,00,00,06,09,10,28006.642340,R
,0,000000A3,8,20,08,00,00,00,00,00,00,28006.642680,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.642940,R
,0,000000B3,8,E8,08,00,00,00,00,00,00,28006.643190,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.643450,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.643620,R
,0,00000163,8,00,00,00,00,00,06,09,11,28006.644300,R
,0,00000163,8,00,00,00,00,00,06,09,12,28006.646350,R
,0,00000163,8,00,00,00,00,00,06,09,13,28006.648400,R
,0,00000163,8,00,00,00,00,00,06,09,14,28006.650450,R
,0,00000163,8,00,00,00,00,00,06,09,15,28006.652500,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.652750,R
,0,000000A3,8,20,08,00,00,00,00,00,00,28006.653010,R
,0,000000B3,8,E8,08,00,00,00,00,00,00,28006.653260,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.653520,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.653690,R
,0,00000163,8,00,00,00,00,00,06,09,16,28006.654540,R
,0,00000163,8,00,00,00,00,00,06,09,17,28006.656590,R
,0,00000163,8,00,00,00,00,00,06,09,18,28006.658640,R
,0,00000163,8,00,00,00,00,00,06,09,19,28006.660690,R
,0,000000A3,8,20,08,00,00,00,00,00,00,28006.662650,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.662910,R
,0,000000B3,8,E8,08,00,00,00,00,00,00,28006.663160,R
,0,00000163,8,00,00,00,00,00,06,09,1A,28006.663420,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.663670,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.663930,R
,0,00000163,8,00,00,00,00,00,06,09,1B,28006.664700,R
,0,00000163,8,00,00,00,00,00,06,09,1C,28006.666750,R
,0,00000163,8,00,00,00,00,00,06,09,1D,28006.668790,R
,0,00000163,8,00,00,00,00,00,06,09,1E,28006.670840,R
,0,000000A3,8,20,08,00,00,00,00,00,00,28006.672630,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.672890,R
,0,000000B3,8,E8,08,00,00,00,00,00,00,28006.673150,R
,0,00000163,8,00,00,00,00,00,06,09,1F,28006.673400,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.673660,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.673910,R
,0,00000163,8,00,00,00,00,00,06,09,20,28006.674940,R
,0,00000163,8,00,00,00,00,00,06,09,21,28006.676990,R
,0,00000163,8,00,00,00,00,00,06,09,22,28006.679030,R
,0,00000163,8,00,00,00,00,00,06,09,23,28006.681000,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.682700,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.682870,R
,0,00000163,8,00,00,00,00,00,06,09,24,28006.683130,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.683390,R
,0,00000163,8,00,00,00,00,00,06,09,25,28006.685090,R
,0,00000163,8,00,00,00,00,00,06,09,26,28006.687140,R
,0,00000163,8,00,00,00,00,00,06,09,27,28006.689190,R
,0,00000163,8,00,00,00,00,00,06,09,28,28006.691240,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.692690,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.692940,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.693110,R
,0,00000163,8,00,00,00,00,00,06,09,29,28006.693370,R
,0,00000163,8,00,00,00,00,00,06,09,2A,28006.695330,R
,0,00000163,8,00,00,00,00,00,06,09,2B,28006.697380,R
,0,00000163,8,00,00,00,00,00,06,09,2C,28006.699430,R
,0,00000163,8,00,00,00,00,00,06,09,2D,28006.701390,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.702670,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.702930,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.703180,R
,0,00000163,8,00,00,00,00,00,06,09,2E,28006.703440,R
,0,00000163,8,00,00,00,00,00,06,09,2F,28006.705490,R
,0,00000163,8,00,00,00,00,00,06,09,30,28006.707540,R
,0,00000163,8,00,00,00,00,00,06,09,31,28006.709580,R
,0,00000163,8,00,00,00,00,00,06,09,32,28006.711630,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.712660,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.712910,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.713170,R
,0,00000163,8,00,00,00,00,00,06,09,33,28006.713680,R
,0,00000163,8,00,00,00,00,00,06,09,34,28006.715730,R
,0,00000163,8,00,00,00,00,00,06,09,35,28006.717780,R
,0,00000163,8,00,00,00,00,00,06,09,36,28006.719740,R
,0,00000163,8,00,00,00,00,00,06,09,37,28006.721790,R
,0,000000A0,8,25,08,00,00,00,00,00,00,28006.722640,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.722900,R
,0,000000B0,8,89,08,00,00,00,00,00,00,28006.723150,R
,0,000000C0,8,ED,08,00,00,00,00,00,00,28006.723410,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.723660,R
,0,00000163,8,00,00,00,00,00,06,09,38,28006.723830,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.724090,R
,0,00000163,8,00,00,00,00,00,06,09,39,28006.725880,R
,0,00000163,8,00,00,00,00,00,06,09,3A,28006.727930,R
,0,00000163,8,00,00,00,00,00,06,09,3B,28006.729980,R
,0,00000163,8,00,00,00,00,00,06,09,3C,28006.732030,R
,0,000000A0,8,2A,08,00,00,00,00,00,00,28006.732620,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.732880,R
,0,000000B0,8,8E,08,00,00,00,00,00,00,28006.733140,R
,0,000000C0,8,F2,08,00,00,00,00,00,00,28006.733390,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.733650,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.733900,R
,0,00000163,8,00,00,00,00,00,06,09,3D,28006.734070,R
,0,00000163,8,00,00,00,00,00,06,09,3E,28006.736120,R
,0,00000163,8,00,00,00,00,00,06,09,3F,28006.738090,R
,0,00000163,8,00,00,00,00,00,06,09,40,28006.740130,R
,0,00000163,8,00,00,00,00,00,06,09,41,28006.742180,R
,0,000000A0,8,2F,08,00,00,00,00,00,00,28006.742610,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.742860,R
,0,000000B0,8,93,08,00,00,00,00,00,00,28006.743120,R
,0,000000C0,8,F7,08,00,00,00,00,00,00,28006.743380,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.743630,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.743890,R
,0,00000163,8,00,00,00,00,00,06,09,42,28006.744230,R
,0,00000163,8,00,00,00,00,00,06,09,43,28006.746280,R
,0,00000163,8,00,00,00,00,00,06,09,44,28006.748330,R
,0,00000163,8,00,00,00,00,00,06,09,45,28006.750370,R
,0,00000163,8,00,00,00,00,00,06,09,46,28006.752420,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.752680,R
,0,000000A0,8,34,08,00,00,00,00,00,00,28006.752930,R
,0,000000B0,8,98,08,00,00,00,00,00,00,28006.753100,R
,0,000000C0,8,FC,08,00,00,00,00,00,00,28006.753360,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.753620,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.753870,R
,0,00000163,8,00,00,00,00,00,06,09,47,28006.754470,R
,0,00000163,8,00,00,00,00,00,06,09,48,28006.756430,R
,0,00000163,8,00,00,00,00,00,06,09,49,28006.758480,R
,0,00000163,8,00,00,00,00,00,06,09,4A,28006.760530,R
,0,00000163,8,00,00,00,00,00,06,09,4B,28006.762580,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.762830,R
,0,000000A1,8,36,06,00,00,00,00,00,00,28006.763090,R
,0,000000B1,8,36,06,00,00,00,00,00,00,28006.763340,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.763600,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.763860,R
,0,00000163,8,00,00,00,00,00,06,09,4C,28006.764620,R
,0,00000163,8,00,00,00,00,00,06,09,4D,28006.766670,R
,0,00000163,8,00,00,00,00,00,06,09,4E,28006.768720,R
,0,00000163,8,00,00,00,00,00,06,09,4F,28006.770770,R
,0,000000A1,8,3B,06,00,00,00,00,00,00,28006.772650,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.772900,R
,0,000000B1,8,3B,06,00,00,00,00,00,00,28006.773070,R
,0,00000163,8,00,00,00,00,00,06,09,50,28006.773330,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.773580,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.773840,R
,0,00000163,8,00,00,00,00,00,06,09,51,28006.774780,R
,0,00000163,8,00,00,00,00,00,06,09,52,28006.776830,R
,0,00000163,8,00,00,00,00,00,06,09,53,28006.778870,R
,0,00000163,8,00,00,00,00,00,06,09,54,28006.780920,R
,0,000000A1,8,40,06,00,00,00,00,00,00,28006.782630,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.782890,R
,0,000000B1,8,40,06,00,00,00,00,00,00,28006.783140,R
,0,00000163,8,00,00,00,00,00,06,09,55,28006.783310,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.783570,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.783820,R
,0,00000163,8,00,00,00,00,00,06,09,56,28006.785020,R
,0,00000163,8,00,00,00,00,00,06,09,57,28006.787070,R
,0,00000163,8,00,00,00,00,00,06,09,58,28006.789110,R
,0,00000163,8,00,00,00,00,00,06,09,59,28006.791160,R
,0,000000C4,8,40,06,00,00,00,00,00,00,28006.792610,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.792870,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.793130,R
,0,00000163,8,00,00,00,00,00,06,09,5A,28006.793380,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.793640,R
,0,00000163,8,00,00,00,00,00,06,09,5B,28006.795170,R
,0,00000163,8,00,00,00,00,00,06,09,5C,28006.797220,R
,0,00000163,8,00,00,00,00,00,06,09,5D,28006.799270,R
,0,00000163,8,00,00,00,00,00,06,09,5E,28006.801320,R
,0,000000C4,8,40,06,00,00,00,00,00,00,28006.802600,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.802850,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.803110,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.803370,R
,0,00000163,8,00,00,00,00,00,06,09,5F,28006.803620,R
,0,00000163,8,00,00,00,00,00,06,09,60,28006.805410,R
,0,00000163,8,00,00,00,00,00,06,09,61,28006.807460,R
,0,00000163,8,00,00,00,00,00,06,09,62,28006.809510,R
,0,00000163,8,00,00,00,00,00,06,09,63,28006.811560,R
,0,000000C4,8,40,06,00,00,00,00,00,00,28006.812580,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.812840,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.813090,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.813350,R
,0,00000163,8,00,00,00,00,00,06,0A,00,28006.813610,R
,0,00000163,8,00,00,00,00,00,06,0A,01,28006.815570,R
,0,00000163,8,00,00,00,00,00,06,0A,02,28006.817620,R
,0,00000163,8,00,00,00,00,00,06,0A,03,28006.819660,R
,0,00000163,8,00,00,00,00,00,06,0A,04,28006.821710,R
,0,000000C4,8,40,06,00,00,00,00,00,00,28006.822570,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.822820,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.823080,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.823330,R
,0,00000163,8,00,00,00,00,00,06,0A,05,28006.823760,R
,0,00000163,8,00,00,00,00,00,06,0A,06,28006.825810,R
,0,00000163,8,00,00,00,00,00,06,0A,07,28006.827860,R
,0,00000163,8,00,00,00,00,00,06,0A,08,28006.829900,R
,0,00000163,8,00,00,00,00,00,06,0A,09,28006.831950,R
,0,000000C4,8,40,06,00,00,00,00,00,00,28006.832630,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.832890,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.833060,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.833320,R
,0,00000163,8,00,00,00,00,00,06,0A,0A,28006.833910,R
,0,00000163,8,00,00,00,00,00,06,0A,0B,28006.835960,R
,0,00000163,8,00,00,00,00,00,06,0A,0C,28006.838010,R
,0,00000163,8,00,00,00,00,00,06,0A,0D,28006.840060,R
,0,00000163,8,00,00,00,00,00,06,0A,0E,28006.842110,R
,0,000000A3,8,34,08,00,00,00,00,00,00,28006.842620,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.842870,R
,0,000000B3,8,FC,08,00,00,00,00,00,00,28006.843050,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.843300,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.843560,R
,0,00000163,8,00,00,00,00,00,06,0A,0F,28006.844150,R
,0,00000163,8,00,00,00,00,00,06,0A,10,28006.846200,R
,0,00000163,8,00,00,00,00,00,06,0A,11,28006.848250,R
,0,00000163,8,00,00,00,00,00,06,0A,12,28006.850210,R
,0,00000163,8,00,00,00,00,00,06,0A,13,28006.852260,R
,0,000000A3,8,34,08,00,00,00,00,00,00,28006.852600,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.852860,R
,0,000000B3,8,FC,08,00,00,00,00,00,00,28006.853110,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.853290,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.853540,R
,0,00000163,8,00,00,00,00,00,06,0A,14,28006.854310,R
,0,00000163,8,00,00,00,00,00,06,0A,15,28006.856360,R
,0,00000163,8,00,00,00,00,00,06,0A,16,28006.858410,R
,0,00000163,8,00,00,00,00,00,06,0A,17,28006.860450,R
,0,00000163,8,00,00,00,00,00,06,0A,18,28006.862500,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.862760,R
,0,000000A3,8,34,08,00,00,00,00,00,00,28006.863010,R
,0,000000B3,8,FC,08,00,00,00,00,00,00,28006.863270,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.863440,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.863700,R
,0,00000163,8,00,00,00,00,00,06,0A,19,28006.864550,R
,0,00000163,8,00,00,00,00,00,06,0A,1A,28006.866600,R
,0,00000163,8,00,00,00,00,00,06,0A,1B,28006.868560,R
,0,00000163,8,00,00,00,00,00,06,0A,1C,28006.870610,R
,0,000000A3,8,34,08,00,00,00,00,00,00,28006.872570,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.872830,R
,0,000000B3,8,FC,08,00,00,00,00,00,00,28006.873080,R
,0,00000163,8,00,00,00,00,00,06,0A,1D,28006.873340,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.873590,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.873770,R
,0,00000163,8,00,00,00,00,00,06,0A,1E,28006.874700,R
,0,00000163,8,00,00,00,00,00,06,0A,1F,28006.876750,R
,0,00000163,8,00,00,00,00,00,06,0A,20,28006.878800,R
,0,00000163,8,00,00,00,00,00,06,0A,21,28006.880850,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.882550,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.882810,R
,0,00000163,8,00,00,00,00,00,06,0A,22,28006.883070,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.883320,R
,0,00000163,8,00,00,00,00,00,06,0A,23,28006.884940,R
,0,00000163,8,00,00,00,00,00,06,0A,24,28006.886990,R
,0,00000163,8,00,00,00,00,00,06,0A,25,28006.888950,R
,0,00000163,8,00,00,00,00,00,06,0A,26,28006.891000,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.892540,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.892790,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.893050,R
,0,00000163,8,00,00,00,00,00,06,0A,27,28006.893310,R
,0,00000163,8,00,00,00,00,00,06,0A,28,28006.895100,R
,0,00000163,8,00,00,00,00,00,06,0A,29,28006.897150,R
,0,00000163,8,00,00,00,00,00,06,0A,2A,28006.899190,R
,0,00000163,8,00,00,00,00,00,06,0A,2B,28006.901240,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.902520,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.902780,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.903030,R
,0,00000163,8,00,00,00,00,00,06,0A,2C,28006.903290,R
,0,00000163,8,00,00,00,00,00,06,0A,2D,28006.905340,R
,0,00000163,8,00,00,00,00,00,06,0A,2E,28006.907300,R
,0,00000163,8,00,00,00,00,00,06,0A,2F,28006.909350,R
,0,00000163,8,00,00,00,00,00,06,0A,30,28006.911400,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.912590,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.912850,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.913020,R
,0,00000163,8,00,00,00,00,00,06,0A,31,28006.913450,R
,0,00000163,8,00,00,00,00,00,06,0A,32,28006.915490,R
,0,00000163,8,00,00,00,00,00,06,0A,33,28006.917540,R
,0,00000163,8,00,00,00,00,00,06,0A,34,28006.919590,R
,0,00000163,8,00,00,00,00,00,06,0A,35,28006.921640,R
,0,000000A0,8,39,08,00,00,00,00,00,00,28006.922580,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.922830,R
,0,000000B0,8,9D,08,00,00,00,00,00,00,28006.923000,R
,0,000000C0,8,01,09,00,00,00,00,00,00,28006.923260,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.923510,R
,0,00000163,8,00,00,00,00,00,06,0A,36,28006.923770,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.924030,R
,0,00000163,8,00,00,00,00,00,06,0A,37,28006.925650,R
,0,00000163,8,00,00,00,00,00,06,0A,38,28006.927700,R
,0,00000163,8,00,00,00,00,00,06,0A,39,28006.929740,R
,0,00000163,8,00,00,00,00,00,06,0A,3A,28006.931790,R
,0,000000A0,8,3E,08,00,00,00,00,00,00,28006.932560,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.932820,R
,0,000000B0,8,A2,08,00,00,00,00,00,00,28006.933070,R
,0,000000C0,8,06,09,00,00,00,00,00,00,28006.933330,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.933580,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.933750,R
,0,00000163,8,00,00,00,00,00,06,0A,3B,28006.934010,R
,0,00000163,8,00,00,00,00,00,06,0A,3C,28006.935890,R
,0,00000163,8,00,00,00,00,00,06,0A,3D,28006.937940,R
,0,00000163,8,00,00,00,00,00,06,0A,3E,28006.939980,R
,0,00000163,8,00,00,00,00,00,06,0A,3F,28006.942030,R
,0,000000A0,8,43,08,00,00,00,00,00,00,28006.942540,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.942800,R
,0,000000B0,8,A7,08,00,00,00,00,00,00,28006.943060,R
,0,000000C0,8,0B,09,00,00,00,00,00,00,28006.943310,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.943570,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.943740,R
,0,00000163,8,00,00,00,00,00,06,0A,40,28006.944080,R
,0,00000163,8,00,00,00,00,00,06,0A,41,28006.946040,R
,0,00000163,8,00,00,00,00,00,06,0A,42,28006.948090,R
,0,00000163,8,00,00,00,00,00,06,0A,43,28006.950140,R
,0,00000163,8,00,00,00,00,00,06,0A,44,28006.952190,R
,0,000000A0,8,48,08,00,00,00,00,00,00,28006.952530,R
,0,00000090,8,64,00,00,00,00,00,00,00,28006.952780,R
,0,000000B0,8,AC,08,00,00,00,00,00,00,28006.953040,R
,0,000000C0,8,10,09,00,00,00,00,00,00,28006.953300,R
,0,00000230,8,64,00,00,00,00,00,00,00,28006.953550,R
,0,00000323,8,64,00,00,00,00,00,00,00,28006.953810,R
,0,00000163,8,00,00,00,00,00,06,0A,45,28006.954230,R
,0,00000163,8,00,00,00,00,00,06,0A,46,28006.956280,R
,0,00000163,8,00,00,00,00,00,06,0A,47,28006.958330,R
,0,00000163,8,00,00,00,00,00,06,0A,48,28006.960380,R
