Chn,Identifier,Flg,DLC,D0...1...2...3...4...5...6..D7,Time,Dir
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27794.885200,R
,0,000000B5,,8,64,00,00,00,00,00,00,00,,27794.885460,R
,0,000000C2,,8,64,00,00,00,00,00,00,00,,27794.885710,R
,0,000000C5,,8,64,00,00,00,00,00,00,00,,27794.885880,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27794.886140,R
,0,00000163,,8,00,00,00,00,00,04,18,32,,27794.886390,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27794.886650,R
,0,00000565,,8,00,00,00,00,00,04,18,32,,27794.886910,R
,0,00000783,,8,00,00,00,00,00,04,18,31,,27794.887160,R
,0,00000783,,8,00,00,00,00,00,04,18,32,,27794.887420,R
,0,00000163,,8,00,00,00,00,00,04,18,33,,27794.888020,R
,0,00000565,,8,00,00,00,00,00,04,18,33,,27794.888440,R
,0,00000783,,8,00,00,00,00,00,04,18,33,,27794.888780,R
,0,00000163,,8,00,00,00,00,00,04,18,34,,27794.889810,R
,0,00000565,,8,00,00,00,00,00,04,18,34,,27794.890150,R
,0,00000783,,8,00,00,00,00,00,04,18,34,,27794.890580,R
,0,00000163,,8,00,00,00,00,00,04,18,35,,27794.891860,R
,0,00000565,,8,00,00,00,00,00,04,18,35,,27794.892200,R
,0,00000783,,8,00,00,00,00,00,04,18,35,,27794.892620,R
,0,00000163,,8,00,00,00,00,00,04,18,36,,27794.893900,R
,0,00000565,,8,00,00,00,00,00,04,18,36,,27794.894250,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27794.894500,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27794.894760,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27794.895010,R
,0,000000B5,,8,64,00,00,00,00,00,00,00,,27794.895270,R
,0,000000C2,,8,64,00,00,00,00,00,00,00,,27794.895530,R
,0,000000C5,,8,64,00,00,00,00,00,00,00,,27794.895700,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27794.895950,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27794.896210,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27794.896460,R
,0,00000163,,8,00,00,00,00,00,04,18,37,,27794.896720,R
,0,00000783,,8,00,00,00,00,00,04,18,36,,27794.896980,R
,0,00000565,,8,00,00,00,00,00,04,18,37,,27794.897230,R
,0,00000783,,8,00,00,00,00,00,04,18,37,,27794.897660,R
,0,00000163,,8,00,00,00,00,00,04,18,38,,27794.898260,R
,0,00000565,,8,00,00,00,00,00,04,18,38,,27794.898680,R
,0,00000783,,8,00,00,00,00,00,04,18,38,,27794.899020,R
,0,00000163,,8,00,00,00,00,00,04,18,39,,27794.899960,R
,0,00000565,,8,00,00,00,00,00,04,18,39,,27794.900390,R
,0,00000783,,8,00,00,00,00,00,04,18,39,,27794.900820,R
,0,00000163,,8,00,00,00,00,00,04,18,3A,,27794.902010,R
,0,00000565,,8,00,00,00,00,00,04,18,3A,,27794.902440,R
,0,00000783,,8,00,00,00,00,00,04,18,3A,,27794.902780,R
,0,00000163,,8,00,00,00,00,00,04,18,3B,,27794.904060,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27794.904400,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27794.904660,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27794.904910,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27794.905170,R
,0,000000B5,,8,64,00,00,00,00,00,00,00,,27794.905420,R
,0,000000C2,,8,64,00,00,00,00,00,00,00,,27794.905680,R
,0,000000C5,,8,64,00,00,00,00,00,00,00,,27794.905940,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27794.906110,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27794.906360,R
,0,00000783,,8,00,00,00,00,00,04,18,3B,,27794.906620,R
,0,00000565,,8,00,00,00,00,00,04,18,3B,,27794.906870,R
,0,00000163,,8,00,00,00,00,00,04,18,3C,,27794.907220,R
,0,00000565,,8,00,00,00,00,00,04,18,3C,,27794.907640,R
,0,00000783,,8,00,00,00,00,00,04,18,3C,,27794.908070,R
,0,00000163,,8,00,00,00,00,00,04,18,3D,,27794.908670,R
,0,00000565,,8,00,00,00,00,00,04,18,3D,,27794.909090,R
,0,00000783,,8,00,00,00,00,00,04,18,3D,,27794.909520,R
,0,00000163,,8,00,00,00,00,00,04,18,3E,,27794.910200,R
,0,00000565,,8,00,00,00,00,00,04,18,3E,,27794.910540,R
,0,00000783,,8,00,00,00,00,00,04,18,3E,,27794.910970,R
,0,00000163,,8,00,00,00,00,00,04,18,3F,,27794.912250,R
,0,00000565,,8,00,00,00,00,00,04,18,3F,,27794.912590,R
,0,00000783,,8,00,00,00,00,00,04,18,3F,,27794.913020,R
,0,00000163,,8,00,00,00,00,00,04,18,40,,27794.914210,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27794.914470,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27794.914730,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27794.914980,R
,0,000000B5,,8,64,00,00,00,00,00,00,00,,27794.915240,R
,0,000000C2,,8,64,00,00,00,00,00,00,00,,27794.915490,R
,0,000000C5,,8,64,00,00,00,00,00,00,00,,27794.915750,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27794.916010,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27794.916260,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27794.916430,R
,0,00000783,,8,00,00,00,00,00,04,18,40,,27794.916690,R
,0,00000565,,8,00,00,00,00,00,04,18,40,,27794.916940,R
,0,00000163,,8,00,00,00,00,00,04,18,41,,27794.917290,R
,0,00000565,,8,00,00,00,00,00,04,18,41,,27794.917710,R
,0,00000783,,8,00,00,00,00,00,04,18,41,,27794.918140,R
,0,00000163,,8,00,00,00,00,00,04,18,42,,27794.918740,R
,0,00000565,,8,00,00,00,00,00,04,18,42,,27794.919080,R
,0,00000783,,8,00,00,00,00,00,04,18,42,,27794.919500,R
,0,00000163,,8,00,00,00,00,00,04,18,43,,27794.920360,R
,0,00000565,,8,00,00,00,00,00,04,18,43,,27794.920780,R
,0,00000783,,8,00,00,00,00,00,04,18,43,,27794.921130,R
,0,00000163,,8,00,00,00,00,00,04,18,44,,27794.922410,R
,0,00000565,,8,00,00,00,00,00,04,18,44,,27794.922830,R
,0,00000783,,8,00,00,00,00,00,04,18,44,,27794.923170,R
,0,000000A0,,8,05,05,00,00,00,00,00,00,,27794.924450,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27794.924620,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27794.924880,R
,0,000000B0,,8,69,05,00,00,00,00,00,00,,27794.925140,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27794.925390,R
,0,000000B5,,8,64,00,00,00,00,00,00,00,,27794.925650,R
,0,000000C0,,8,CD,05,00,00,00,00,00,00,,27794.925900,R
,0,000000C2,,8,64,00,00,00,00,00,00,00,,27794.926160,R
,0,000000C5,,8,64,00,00,00,00,00,00,00,,27794.926420,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27794.926670,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27794.926840,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27794.927100,R
,0,00000565,,8,00,00,00,00,00,04,18,45,,27794.927350,R
,0,00000163,,8,00,00,00,00,00,04,18,45,,27794.927610,R
,0,00000783,,8,00,00,00,00,00,04,18,45,,27794.927870,R
,0,00000163,,8,00,00,00,00,00,04,18,46,,27794.928460,R
,0,00000565,,8,00,00,00,00,00,04,18,46,,27794.928810,R
,0,00000783,,8,00,00,00,00,00,04,18,46,,27794.929230,R
,0,00000163,,8,00,00,00,00,00,04,18,47,,27794.929830,R
,0,00000565,,8,00,00,00,00,00,04,18,47,,27794.930260,R
,0,00000783,,8,00,00,00,00,00,04,18,47,,27794.930600,R
,0,00000163,,8,00,00,00,00,00,04,18,48,,27794.931190,R
,0,00000565,,8,00,00,00,00,00,04,18,48,,27794.931620,R
,0,00000783,,8,00,00,00,00,00,04,18,48,,27794.932050,R
,0,00000163,,8,00,00,00,00,00,04,18,49,,27794.932650,R
,0,00000565,,8,00,00,00,00,00,04,18,49,,27794.933070,R
,0,00000783,,8,00,00,00,00,00,04,18,49,,27794.933410,R
,0,000000A0,,8,0A,05,00,00,00,00,00,00,,27794.934440,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27794.934690,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27794.934860,R
,0,000000B0,,8,6E,05,00,00,00,00,00,00,,27794.935120,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27794.935380,R
,0,000000B5,,8,64,00,00,00,00,00,00,00,,27794.935630,R
,0,000000C0,,8,D2,05,00,00,00,00,00,00,,27794.935890,R
,0,000000C2,,8,64,00,00,00,00,00,00,00,,27794.936140,R
,0,000000C5,,8,64,00,00,00,00,00,00,00,,27794.936400,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27794.936660,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27794.936910,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27794.937080,R
,0,00000565,,8,00,00,00,00,00,04,18,4A,,27794.937340,R
,0,00000163,,8,00,00,00,00,00,04,18,4A,,27794.937590,R
,0,00000783,,8,00,00,00,00,00,04,18,4A,,27794.937850,R
,0,00000163,,8,00,00,00,00,00,04,18,4B,,27794.938450,R
,0,00000565,,8,00,00,00,00,00,04,18,4B,,27794.938870,R
,0,00000783,,8,00,00,00,00,00,04,18,4B,,27794.939220,R
,0,00000163,,8,00,00,00,00,00,04,18,4C,,27794.939810,R
,0,00000565,,8,00,00,00,00,00,04,18,4C,,27794.940240,R
,0,00000783,,8,00,00,00,00,00,04,18,4C,,27794.940670,R
,0,00000163,,8,00,00,00,00,00,04,18,4D,,27794.941180,R
,0,00000565,,8,00,00,00,00,00,04,18,4D,,27794.941610,R
,0,00000783,,8,00,00,00,00,00,04,18,4D,,27794.942030,R
,0,00000163,,8,00,00,00,00,00,04,18,4E,,27794.942800,R
,0,00000565,,8,00,00,00,00,00,04,18,4E,,27794.943140,R
,0,00000783,,8,00,00,00,00,00,04,18,4E,,27794.943570,R
,0,000000A0,,8,0F,05,00,00,00,00,00,00,,27794.944420,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27794.944680,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27794.944930,R
,0,000000B0,,8,73,05,00,00,00,00,00,00,,27794.945190,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27794.945360,R
,0,000000B5,,8,64,00,00,00,00,00,00,00,,27794.945620,R
,0,000000C0,,8,D7,05,00,00,00,00,00,00,,27794.945870,R
,0,000000C2,,8,64,00,00,00,00,00,00,00,,27794.946130,R
,0,000000C5,,8,64,00,00,00,00,00,00,00,,27794.946380,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27794.946640,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27794.946900,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27794.947150,R
,0,00000565,,8,00,00,00,00,00,04,18,4F,,27794.947320,R
,0,00000163,,8,00,00,00,00,00,04,18,4F,,27794.947580,R
,0,00000783,,8,00,00,00,00,00,04,18,4F,,27794.947830,R
,0,00000163,,8,00,00,00,00,00,04,18,50,,27794.948430,R
,0,00000565,,8,00,00,00,00,00,04,18,50,,27794.948860,R
,0,00000783,,8,00,00,00,00,00,04,18,50,,27794.949290,R
,0,00000163,,8,00,00,00,00,00,04,18,51,,27794.949880,R
,0,00000565,,8,00,00,00,00,00,04,18,51,,27794.950310,R
,0,00000783,,8,00,00,00,00,00,04,18,51,,27794.950650,R
,0,00000163,,8,00,00,00,00,00,04,18,52,,27794.951250,R
,0,00000565,,8,00,00,00,00,00,04,18,52,,27794.951670,R
,0,00000783,,8,00,00,00,00,00,04,18,52,,27794.952100,R
,0,00000163,,8,00,00,00,00,00,04,18,53,,27794.952950,R
,0,00000565,,8,00,00,00,00,00,04,18,53,,27794.953380,R
,0,00000783,,8,00,00,00,00,00,04,18,53,,27794.953810,R
,0,000000A0,,8,14,05,00,00,00,00,00,00,,27794.954410,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27794.954660,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27794.954920,R
,0,000000B0,,8,78,05,00,00,00,00,00,00,,27794.955170,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27794.955340,R
,0,000000B5,,8,64,00,00,00,00,00,00,00,,27794.955600,R
,0,000000C0,,8,DC,05,00,00,00,00,00,00,,27794.955860,R
,0,000000C2,,8,64,00,00,00,00,00,00,00,,27794.956110,R
,0,000000C5,,8,64,00,00,00,00,00,00,00,,27794.956370,R
,0,00000163,,8,00,00,00,00,00,04,18,54,,27794.956620,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27794.956880,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27794.957140,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27794.957390,R
,0,00000565,,8,00,00,00,00,00,04,18,54,,27794.957560,R
,0,00000783,,8,00,00,00,00,00,04,18,54,,27794.957990,R
,0,00000163,,8,00,00,00,00,00,04,18,55,,27794.958670,R
,0,00000565,,8,00,00,00,00,00,04,18,55,,27794.959010,R
,0,00000783,,8,00,00,00,00,00,04,18,55,,27794.959440,R
,0,00000163,,8,00,00,00,00,00,04,18,56,,27794.960040,R
,0,00000565,,8,00,00,00,00,00,04,18,56,,27794.960460,R
,0,00000783,,8,00,00,00,00,00,04,18,56,,27794.960810,R
,0,00000163,,8,00,00,00,00,00,04,18,57,,27794.961400,R
,0,00000565,,8,00,00,00,00,00,04,18,57,,27794.961830,R
,0,00000783,,8,00,00,00,00,00,04,18,57,,27794.962170,R
,0,00000163,,8,00,00,00,00,00,04,18,58,,27794.963190,R
,0,00000565,,8,00,00,00,00,00,04,18,58,,27794.963540,R
,0,00000783,,8,00,00,00,00,00,04,18,58,,27794.963960,R
,0,000000A1,,8,DE,03,00,00,00,00,00,00,,27794.964390,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27794.964650,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27794.964900,R
,0,000000B1,,8,DE,03,00,00,00,00,00,00,,27794.965160,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27794.965410,R
,0,000000B5,,8,64,00,00,00,00,00,00,00,,27794.965580,R
,0,000000C2,,8,64,00,00,00,00,00,00,00,,27794.965840,R
,0,000000C5,,8,64,00,00,00,00,00,00,00,,27794.966100,R
,0,00000163,,8,00,00,00,00,00,04,18,59,,27794.966350,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27794.966610,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27794.966860,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27794.967120,R
,0,00000565,,8,00,00,00,00,00,04,18,59,,27794.967380,R
,0,00000783,,8,00,00,00,00,00,04,18,59,,27794.967720,R
,0,00000163,,8,00,00,00,00,00,04,18,5A,,27794.968310,R
,0,00000565,,8,00,00,00,00,00,04,18,5A,,27794.968740,R
,0,00000783,,8,00,00,00,00,00,04,18,5A,,27794.969080,R
,0,00000163,,8,00,00,00,00,00,04,18,5B,,27794.969680,R
,0,00000565,,8,00,00,00,00,00,04,18,5B,,27794.970110,R
,0,00000783,,8,00,00,00,00,00,04,18,5B,,27794.970530,R
,0,00000163,,8,00,00,00,00,00,04,18,5C,,27794.971300,R
,0,00000565,,8,00,00,00,00,00,04,18,5C,,27794.971730,R
,0,00000783,,8,00,00,00,00,00,04,18,5C,,27794.972150,R
,0,00000163,,8,00,00,00,00,00,04,18,5D,,27794.973350,R
,0,00000565,,8,00,00,00,00,00,04,18,5D,,27794.973780,R
,0,00000783,,8,00,00,00,00,00,04,18,5D,,27794.974200,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27794.974370,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27794.974630,R
,0,000000A1,,8,E3,03,00,00,00,00,00,00,,27794.974890,R
,0,000000B1,,8,E3,03,00,00,00,00,00,00,,27794.975140,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27794.975400,R
,0,000000B5,,8,64,00,00,00,00,00,00,00,,27794.975650,R
,0,000000C2,,8,64,00,00,00,00,00,00,00,,27794.975910,R
,0,000000C5,,8,64,00,00,00,00,00,00,00,,27794.976170,R
,0,00000163,,8,00,00,00,00,00,04,18,5E,,27794.976340,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27794.976590,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27794.976850,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27794.977100,R
,0,00000565,,8,00,00,00,00,00,04,18,5E,,27794.977360,R
,0,00000783,,8,00,00,00,00,00,04,18,5E,,27794.977790,R
,0,00000163,,8,00,00,00,00,00,04,18,5F,,27794.978300,R
,0,00000565,,8,00,00,00,00,00,04,18,5F,,27794.978730,R
,0,00000783,,8,00,00,00,00,00,04,18,5F,,27794.979150,R
,0,00000163,,8,00,00,00,00,00,04,18,60,,27794.979750,R
,0,00000565,,8,00,00,00,00,00,04,18,60,,27794.980090,R
,0,00000783,,8,00,00,00,00,00,04,18,60,,27794.980520,R
,0,00000163,,8,00,00,00,00,00,04,18,61,,27794.981540,R
,0,00000565,,8,00,00,00,00,00,04,18,61,,27794.981880,R
,0,00000783,,8,00,00,00,00,00,04,18,61,,27794.982310,R
,0,00000163,,8,00,00,00,00,00,04,18,62,,27794.983590,R
,0,00000565,,8,00,00,00,00,00,04,18,62,,27794.983930,R
,0,00000783,,8,00,00,00,00,00,04,18,62,,27794.984360,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27794.984610,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27794.984870,R
,0,000000A1,,8,E8,03,00,00,00,00,00,00,,27794.985130,R
,0,000000B1,,8,E8,03,00,00,00,00,00,00,,27794.985380,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27794.985640,R
,0,000000B5,,8,64,00,00,00,00,00,00,00,,27794.985810,R
,0,000000C2,,8,64,00,00,00,00,00,00,00,,27794.986060,R
,0,000000C5,,8,64,00,00,00,00,00,00,00,,27794.986320,R
,0,00000163,,8,00,00,00,00,00,04,18,63,,27794.986580,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27794.986830,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27794.987090,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27794.987340,R
,0,00000565,,8,00,00,00,00,00,04,18,63,,27794.987600,R
,0,00000783,,8,00,00,00,00,00,04,18,63,,27794.987940,R
,0,00000163,,8,00,00,00,00,00,04,19,00,,27794.988540,R
,0,00000565,,8,00,00,00,00,00,04,19,00,,27794.988970,R
,0,00000783,,8,00,00,00,00,00,04,19,00,,27794.989390,R
,0,00000163,,8,00,00,00,00,00,04,19,01,,27794.989900,R
,0,00000565,,8,00,00,00,00,00,04,19,01,,27794.990330,R
,0,00000783,,8,00,00,00,00,00,04,19,01,,27794.990760,R
,0,00000163,,8,00,00,00,00,00,04,19,02,,27794.991700,R
,0,00000565,,8,00,00,00,00,00,04,19,02,,27794.992120,R
,0,00000783,,8,00,00,00,00,00,04,19,02,,27794.992550,R
,0,00000163,,8,00,00,00,00,00,04,19,03,,27794.993740,R
,0,00000565,,8,00,00,00,00,00,04,19,03,,27794.994170,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27794.994430,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27794.994680,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27794.994940,R
,0,000000B5,,8,64,00,00,00,00,00,00,00,,27794.995110,R
,0,000000C2,,8,64,00,00,00,00,00,00,00,,27794.995370,R
,0,000000C4,,8,E8,03,00,00,00,00,00,00,,27794.995620,R
,0,000000C5,,8,64,00,00,00,00,00,00,00,,27794.995880,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27794.996130,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27794.996390,R
,0,00000163,,8,00,00,00,00,00,04,19,04,,27794.996650,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27794.996900,R
,0,00000565,,8,00,00,00,00,00,04,19,04,,27794.997160,R
,0,00000783,,8,00,00,00,00,00,04,19,03,,27794.997330,R
,0,00000783,,8,00,00,00,00,00,04,19,04,,27794.997580,R
,0,00000163,,8,00,00,00,00,00,04,19,05,,27794.998270,R
,0,00000565,,8,00,00,00,00,00,04,19,05,,27794.998610,R
,0,00000783,,8,00,00,00,00,00,04,19,05,,27794.999030,R
,0,00000163,,8,00,00,00,00,00,04,19,06,,27794.999890,R
,0,00000565,,8,00,00,00,00,00,04,19,06,,27795.000310,R
,0,00000783,,8,00,00,00,00,00,04,19,06,,27795.000660,R
,0,00000163,,8,00,00,00,00,00,04,19,07,,27795.001940,R
,0,00000565,,8,00,00,00,00,00,04,19,07,,27795.002280,R
,0,00000783,,8,00,00,00,00,00,04,19,07,,27795.002700,R
,0,00000163,,8,00,00,00,00,00,04,19,08,,27795.003980,R
,0,00000565,,8,00,00,00,00,00,04,19,08,,27795.004330,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27795.004580,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27795.004840,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27795.005090,R
,0,000000B5,,8,64,00,00,00,00,00,00,00,,27795.005350,R
,0,000000C2,,8,64,00,00,00,00,00,00,00,,27795.005610,R
,0,000000C4,,8,E8,03,00,00,00,00,00,00,,27795.005860,R
,0,000000C5,,8,64,00,00,00,00,00,00,00,,27795.006120,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27795.006290,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27795.006540,R
,0,00000163,,8,00,00,00,00,00,04,19,09,,27795.006800,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27795.007060,R
,0,00000565,,8,00,00,00,00,00,04,19,09,,27795.007310,R
,0,00000783,,8,00,00,00,00,00,04,19,08,,27795.007570,R
,0,00000783,,8,00,00,00,00,00,04,19,09,,27795.007820,R
